F2713147;F2713147;Kopalniška podloga metražna;Uni green;4,10;0,65 m x 15 m;639;INTERCONT D.O.O.;62;Metražne kopalniške preproge;0,00;m;
F2713149;F2713149;Kopalniška podloga metražna;Uni temno siva;4,10;0,65 m x 15 m;639;INTERCONT D.O.O.;62;Metražne kopalniške preproge;0,00;m;
F2713152;F2713152;Kopalniška podloga metražna;Uni grey;4,10;0,65 m x 15 m;291;Konrad Hornschuch AG;62;Metražne kopalniške preproge;135,00;m;
F3460676;F3460676;Samolepilna folija kos;Marmor Romeo srebrna;4,06;0,45 m x 2 m;291;Konrad Hornschuch AG;21;Samolepilne folije kos;16,00;kos;
F2713166;F2713166;Kopalniška podloga metražna;Alexa rosé;4,10;0,65 m x 15 m;291;Konrad Hornschuch AG;62;Metražne kopalniške preproge;120,00;m;
F2713167;F2713167;Kopalniška podloga metražna;Amera taupe;4,10;0,65 m x 15 m;639;INTERCONT D.O.O.;62;Metražne kopalniške preproge;105,00;m;
F2713168;F2713168_1;Kopalniška podloga metražna;Liv beere;4,10;0,65 m x 15 m;639;INTERCONT D.O.O.;62;Metražne kopalniške preproge;105,00;m;
F2713169;F2713169;Kopalniška podloga metražna;Liv natur;4,10;0,65 m x 15 m;291;Konrad Hornschuch AG;62;Metražne kopalniške preproge;120,00;m;
F2713170;F2713170_1;Kopalniška podloga metražna;Seaside;4,10;0,65 m x 15 m;639;INTERCONT D.O.O.;62;Metražne kopalniške preproge;105,00;m;
F2713172;F2713172;Kopalniška podloga metražna;Vigo;4,10;0,65 m x 15 m;639;INTERCONT D.O.O.;62;Metražne kopalniške preproge;0,00;m;
F2930101;F2930101;Samolepilna folija;Velvet Edition Tabora;14,15;0,45 m x 5 m;291;Konrad Hornschuch AG;22;Samolepilne folije tm;15,00;m;
F3030001;F3030001;Samolepilna folija kos;Velvet Edition Sambia;16,26;0,45 m x 1,20 m;291;Konrad Hornschuch AG;21;Samolepilne folije kos;8,00;kos;
F3030002;F3030002;Samolepilna folija kos;Velvet Edition Skystars;16,26;0,45 m x 1,20 m;291;Konrad Hornschuch AG;21;Samolepilne folije kos;11,00;kos;
F3030008;F3030008_1;Samolepilna folija kos;Velvet Edition Cary;16,26;0,45 m x 1,20 m;291;Konrad Hornschuch AG;21;Samolepilne folije kos;0,00;kos;
F3030100;F3030100;Samolepilna folija kos;Velvet Edition Pamir;12,30;0,45 m x 1,20 m;291;Konrad Hornschuch AG;21;Samolepilne folije kos;4,00;kos;
F3030102;F3030102;Samolepilna folija kos;Velvet Edition Tropic;12,30;0,45 m x 1,20 m;291;Konrad Hornschuch AG;21;Samolepilne folije kos;4,00;kos;
F3030200;F3030200;Samolepilna folija kos;Velvet Edition Sumatra;13,85;0,45 m x 1,20 m;291;Konrad Hornschuch AG;21;Samolepilne folije kos;2,00;kos;
F3030201;F3030201_1;Samolepilna folija kos;Velvet Edition Amur;13,85;0,45 m x 1,20 m;291;Konrad Hornschuch AG;21;Samolepilne folije kos;3,00;kos;
F3030202;F3030202;Samolepilna folija kos;Velvet Edition Charlotte;13,85;0,45 m x 1,20 m;291;Konrad Hornschuch AG;21;Samolepilne folije kos;4,00;kos;
F3030203;F3030203;Samolepilna folija kos;Velvet Edition Adelaide;13,85;0,45 m x 1,20 m;291;Konrad Hornschuch AG;21;Samolepilne folije kos;8,00;kos;
F3210001;F3210001;Samolepilna bordura za steklo;Hope;6,81;0,45 m x 2 m;291;Konrad Hornschuch AG;102;Samolepilne bordure za steklo;2,00;kos;
F3217002;F3217002;Statik bordura za steklo;Clarity;3,07;7,5 cm x 2m;291;Konrad Hornschuch AG;102;Samolepilne bordure za steklo;3,00;kos;
F3340004;F3340004_1;Statik folija kos;Transparent Premium Frost;5,89;0,45 m x 1,50 m;291;Konrad Hornschuch AG;21;Samolepilne folije kos;14,00;kos;
F3340011;F3340011_1;Statik folija kos;Transparent Premium Splinter;5,89;0,45 m x 1,50 m;639;INTERCONT D.O.O.;21;Samolepilne folije kos;7,00;kos;
F3340012;F3340012_1;Statik folija kos;Transparent Premium Snow;5,89;0,45 m x 1,50 m;291;Konrad Hornschuch AG;21;Samolepilne folije kos;5,00;kos;
F3340013;F3340013_1;Statik folija kos;Transparent Premium Milky;5,89;0,45 m x 1,50 m;291;Konrad Hornschuch AG;21;Samolepilne folije kos;3,00;kos;
F3340016;F3340016_1;Statik folija kos;Transparent Premium Ricepaper;5,89;0,45 m x 1,50 m;291;Konrad Hornschuch AG;21;Samolepilne folije kos;10,00;kos;
F3340017;F3340017_1;Statik folija kos;Transparent Premium Solfeto;5,89;0,45 m x 1,50 m;291;Konrad Hornschuch AG;21;Samolepilne folije kos;13,00;kos;
F3340018;F3340018_1;Statik folija kos;Transparent Premium Amena;5,89;0,45 m x 1,50 m;291;Konrad Hornschuch AG;21;Samolepilne folije kos;8,00;kos;
F3340019;F3340019_1;Statik folija kos;Transparent Premium Findus;5,89;0,45 m x 1,50 m;291;Konrad Hornschuch AG;21;Samolepilne folije kos;8,00;kos;
139-A-140;139-A-140;Namizni prt metražni;Vinil na flisu;2,66;1,40 m x 20 m;639;INTERCONT D.O.O.;43;Metražni prti;0,00;m;
F3340020;F3340020_1;Statik folija kos;Transparent Premium Filippa;5,89;0,45 m x 1,50 m;291;Konrad Hornschuch AG;21;Samolepilne folije kos;6,00;kos;
F3340021;F3340021_1;Statik folija kos;Transparent Premium Blossom;5,89;0,45 m x 1,50 m;291;Konrad Hornschuch AG;21;Samolepilne folije kos;4,00;kos;
F3340022;F3340022_1;Statik folija kos;Transparent Premium Rosalina;5,89;0,45 m x 1,50 m;639;INTERCONT D.O.O.;21;Samolepilne folije kos;7,00;kos;
F3340025;F3340025_1;Statik folija kos;Transparent Premium Murano;5,89;0,45 m x 1,50 m;291;Konrad Hornschuch AG;21;Samolepilne folije kos;3,00;kos;
F3340031;F3340031_1;Statik folija kos;Transparent Premium Pineview;5,89;0,45 m x 1,50 m;291;Konrad Hornschuch AG;21;Samolepilne folije kos;9,00;kos;
F3340032;F3340032_1;Statik folija kos;Transparent Premium New Haven;5,89;0,45 m x 1,50 m;291;Konrad Hornschuch AG;21;Samolepilne folije kos;1,00;kos;
F3340034;F3340034_1;Statik folija kos;Premium Charis;5,89;0,45 m x 1,50 m;291;Konrad Hornschuch AG;21;Samolepilne folije kos;19,00;kos;
F3340035;F3340035_1;Statik folija kos;Transparent Premium Miraflores;5,89;0,45 m x 1,50 m;291;Konrad Hornschuch AG;21;Samolepilne folije kos;12,00;kos;
F3859060;F3859060;Namizni prt metražni;Varena 1 bež;3,29;1,40 m x 20 m;291;Konrad Hornschuch AG;43;Metražni prti;0,00;m;
F3340036;F3340036_1;Statik folija pakirana;Transparent Premium Perth;5,89;0,45 m x 1,50 m;291;Konrad Hornschuch AG;21;Samolepilne folije kos;13,00;kos;
F3340037;F2160037_1;Statik folija pakirana;Premium Skyler;5,89;0,45 m x 1,50 m;291;Konrad Hornschuch AG;21;Samolepilne folije kos;7,00;kos;
F3345004;F3345004_1;Statik folija kos;Transparent Premium Frost;11,71;0,90 m x 1,50 m;291;Konrad Hornschuch AG;21;Samolepilne folije kos;10,00;kos;
F3345007;F3345007_1;Statik folija kos;Transparent Premium Caree;11,71;0,90 m x 1,50 m;291;Konrad Hornschuch AG;21;Samolepilne folije kos;8,00;kos;
F3345012;;Statik folija pakirana;Transparent Premium Snow;11,71;0,90 m x 1,50 m;291;Konrad Hornschuch AG;21;Samolepilne folije kos;0,00;kos;
F3345016;F3345016_1;Statik folija pakirana;Transparent Premium Ricepaper;11,71;0,90 m x 1,50 m;291;Konrad Hornschuch AG;21;Samolepilne folije kos;10,00;kos;
F3345017;F3345017_1;Statik folija pakirana;Transparent Premium Solfeto;11,71;0,90 m x 1,50 m;291;Konrad Hornschuch AG;21;Samolepilne folije kos;0,00;kos;
F3345034;F3345034_1;Statik folija kos;Premium Charis;11,71;0,90 m x 1,50 m;291;Konrad Hornschuch AG;21;Samolepilne folije kos;12,00;kos;
F3345036;F3345036_1;Statik folija pakirana;Transparent Premium Perth;11,71;0,90 m x 1,50 m;291;Konrad Hornschuch AG;21;Samolepilne folije kos;3,00;kos;
F3348011;F3348011_1;Statik folija kos;Transparent Premium Splinter;8,86;0,675 m x 1,50 m;291;Konrad Hornschuch AG;21;Samolepilne folije kos;6,00;kos;
F3348012;F3348012_1;Statik folija kos;Transparent Premium Snow;8,86;0,675 m x 1,50 m;291;Konrad Hornschuch AG;21;Samolepilne folije kos;7,00;kos;
F3348013;F3348013_1;Statik folija kos;Transparent Premium Milky;8,86;0,675 m x 1,50 m;291;Konrad Hornschuch AG;21;Samolepilne folije kos;6,00;kos;
F3348016;F3348016_1;Statik folija kos;Transparent Premium Ricepaper;8,86;0,675 m x 1,50 m;291;Konrad Hornschuch AG;21;Samolepilne folije kos;4,00;kos;
3838-01-140;3838-01-140;Namizni prt metražni;Vinil na flisu;2,99;1,40 m x 20 m;4429;GIOVANNI BOTTIGELLI S.P.A.;43;Metražni prti;20,00;m;
F3348018;F3348018_1;Statik folija kos;Transparent Premium Amena;8,86;0,675 m x 1,50 m;291;Konrad Hornschuch AG;21;Samolepilne folije kos;14,00;kos;
F3348036;F3348036_1;Statik folija kos;Transparent Premium Perth;8,86;0,675 m x 1,50 m;291;Konrad Hornschuch AG;21;Samolepilne folije kos;4,00;kos;
F3360001;F3360001;Protidrsna podloga za police in predale;Transparent 50x150cm;13,85;0,50 m x 1,50 m;291;Konrad Hornschuch AG;46;Podloge za police in predale;49,00;kos;
F3360003;F3360003;Protidrsna podloga za police in predale;Siva 50x150cm;13,85;0,50 m x 1,50 m;291;Konrad Hornschuch AG;46;Podloge za police in predale;50,00;kos;
F3361001;F3361001;Protidrsna podloga za police in predale;Grip;2,30;0,50 m x 1,50 m;639;INTERCONT D.O.O.;46;Podloge za police in predale;2,00;kos;
F3368012;F3368011;Protidrsna podloga za tepih;Floor Loom;3,20;1,20 m x 30 m;291;Konrad Hornschuch AG;57;Protidrsna podloga za tepihe;300,00;m;
F3388011;F3388011_1;Statik folija kos;Transparent Frost;6,47;0,675 m x 1,50 m;291;Konrad Hornschuch AG;21;Samolepilne folije kos;9,00;kos;
F3388019;F3388019_1;Statik folija kos;Transparent Splinter;6,47;0,675 m x 1,50 m;291;Konrad Hornschuch AG;21;Samolepilne folije kos;3,00;kos;
F3388020;F3388020_1;Statik folija kos;Transparent Lynn;6,47;0,675 m x 1,50 m;291;Konrad Hornschuch AG;21;Samolepilne folije kos;8,00;kos;
F3388023;F3388023_1;Statik folija kos;Transparent Bamboo;6,47;0,675 m x 1,50 m;291;Konrad Hornschuch AG;21;Samolepilne folije kos;15,00;kos;
F3388027;F3388027_1;Statik folija kos;Transparent Spring;6,47;0,675 m x 1,50 m;291;Konrad Hornschuch AG;21;Samolepilne folije kos;9,00;kos;
F3388031;F3388031_1;Statik folija kos;Transparent Milky;6,47;0,675 m x 1,50 m;291;Konrad Hornschuch AG;21;Samolepilne folije kos;20,00;kos;
F3388037;F3388037_1;Statik folija kos;Transparent Candice;6,47;0,675 m x 1,50 m;639;INTERCONT D.O.O.;21;Samolepilne folije kos;15,00;kos;
F3395000;F3395000_1;Funkcijska statik folija kos;Sončna zaščita;38,08;0,90 m x 2 m;291;Konrad Hornschuch AG;21;Samolepilne folije kos;4,00;kos;
F3400026;F3400026_1;Samolepilna folija kos;Metalik Solfeto;8,48;0,45 m x 1,50 m;291;Konrad Hornschuch AG;21;Samolepilne folije kos;3,00;kos;
F3400045;F3400045_1;Samolepilna folija kos;Metalik Brush srebrna;8,48;0,45 m x 1,50 m;291;Konrad Hornschuch AG;21;Samolepilne folije kos;0,00;kos;
F3405060;F3405060_1;Samolepilna folija kos;Metalik rebrasta pločevina srebrna sijaj;19,68;0,90 m x 1,50 m;291;Konrad Hornschuch AG;21;Samolepilne folije kos;2,00;kos;
F3406040;F3406040_1;Samolepilna folija kos;Wildlife Boa temno rjava blister;13,15;0,45 m x 2 m;291;Konrad Hornschuch AG;21;Samolepilne folije kos;2,00;kos;
F3406042;F3406042_1;Samolepilna folija kos;Wildlife Kroko rdeča blister;13,15;0,45 m x 2 m;291;Konrad Hornschuch AG;21;Samolepilne folije kos;4,00;kos;
F3406045;F3406045_1;Samolepilna folija kos;Metalik Brush blister;13,15;0,45 m x 2 m;291;Konrad Hornschuch AG;21;Samolepilne folije kos;5,00;kos;
F3406054;F3406054_1;Samolepilna folija kos;Wildlife Kroko črna blister;13,15;0,45 m x 2 m;291;Konrad Hornschuch AG;21;Samolepilne folije kos;11,00;kos;
F3406057;F3406057_1;Samolepilna folija kos;Wildlife Kroko siva blister;13,15;0,45 m x 2 m;291;Konrad Hornschuch AG;21;Samolepilne folije kos;0,00;kos;
F3408029;F3408029_2;Samolepilna folija kos;Metalik nerjaveče jeklo;14,76;0,675 m x 1,50 m;291;Konrad Hornschuch AG;21;Samolepilne folije kos;6,00;kos;
F3408060;F3408060_1;Samolepilna folija kos;Metalik rebrasta pločevina srebrna sijaj;14,31;0,675 m x 1,50 m;291;Konrad Hornschuch AG;21;Samolepilne folije kos;7,00;kos;
F3431001;F3431001_1;Samolepilna folija kos;Trendyline Rio;5,05;0,45 m x 1,50 m;291;Konrad Hornschuch AG;21;Samolepilne folije kos;6,00;kos;
F3431004;F3431004_1;Samolepilna folija kos;Trendyline Sonja purple;5,05;0,45 m x 1,50 m;291;Konrad Hornschuch AG;21;Samolepilne folije kos;3,00;kos;
F3431005;F3431005_1;Samolepilna folija kos;Trendyline Murano blue;5,05;0,45 m x 1,50 m;291;Konrad Hornschuch AG;21;Samolepilne folije kos;4,00;kos;
F3431007;F3431007_1;Samolepilna folija kos;Trendyline Wood;5,05;0,45 m x 1,50 m;291;Konrad Hornschuch AG;21;Samolepilne folije kos;5,00;kos;
6017-01-140;6017-01-140;Namizni prt metražni;Vinil na flisu;2,99;1,40 m x 20 m;4429;GIOVANNI BOTTIGELLI S.P.A.;43;Metražni prti;0,00;m;
F3431010;F3431010_1;Samolepilna folija kos;Trendyline Venus;5,05;0,45 m x 1,50 m;291;Konrad Hornschuch AG;21;Samolepilne folije kos;8,00;kos;
F3431011;F3431011_1;Samolepilna folija kos;Trendyline Caillou;5,05;0,45 m x 1,50 m;291;Konrad Hornschuch AG;21;Samolepilne folije kos;4,00;kos;
F3431013;F3431013_1;Samolepilna folija kos;Trendyline Cintia;5,05;0,45 m x 1,50 m;291;Konrad Hornschuch AG;21;Samolepilne folije kos;4,00;kos;
F3431014;F3431014_1;Samolepilna folija kos;Trendyline Sunland;5,05;0,45 m x 1,50 m;291;Konrad Hornschuch AG;21;Samolepilne folije kos;4,00;kos;
F3438301;F3438301_1;Samolepilna folija kos;Quadro black;6,89;0,675 m x 1,50 m;291;Konrad Hornschuch AG;21;Samolepilne folije kos;2,00;kos;
F3438304;F3438304;Samolepilna folija kos;Quadro temno siva;6,89;0,675 m x 1,50 m;291;Konrad Hornschuch AG;21;Samolepilne folije kos;4,00;kos;
F3438305;F3438305_1;Samolepilna folija kos;Quadro grey;6,89;0,675 m x 1,50 m;291;Konrad Hornschuch AG;21;Samolepilne folije kos;5,00;kos;
F3438306;F3438306_1;Samolepilna folija kos;Quadro night blue;6,89;0,675 m x 1,50 m;291;Konrad Hornschuch AG;21;Samolepilne folije kos;6,00;kos;
F3460038;F3460038_1;Samolepilna folija kos;Les mahagoni temen;4,06;0,45 m x 2 m;291;Konrad Hornschuch AG;21;Samolepilne folije kos;22,00;kos;
F3460041;F3460041_1;Samolepilna folija kos;Les bor;4,06;0,45 m x 2 m;291;Konrad Hornschuch AG;21;Samolepilne folije kos;30,00;kos;
F3460048;marmor_marmi_crn_1;Samolepilna folija kos;Marmor Marmi črn;4,06;0,45 m x 2 m;291;Konrad Hornschuch AG;21;Samolepilne folije kos;12,00;kos;
F3460099;F3460099_1;Samolepilna folija kos;Marmor Fontana bež;4,06;0,45 m x 2 m;291;Konrad Hornschuch AG;21;Samolepilne folije kos;3,00;kos;
F3460102;F3460102_1;Samolepilna folija kos;Dekor romatik;4,06;0,45 m x 2 m;291;Konrad Hornschuch AG;21;Samolepilne folije kos;5,00;kos;
F3460117;F3460117_1;Samolepilna folija kos;Transparent Lisboa rdeča;4,06;0,45 m x 2 m;291;Konrad Hornschuch AG;21;Samolepilne folije kos;3,00;kos;
F3460166;F3460166_1;Samolepilna folija kos;Transparent Splinter;4,06;0,45 m x 2 m;291;Konrad Hornschuch AG;21;Samolepilne folije kos;0,00;kos;
F3460168;F3460168_1;Samolepilna folija kos;Les sestavljen  srednji;4,06;0,45 m x 2 m;291;Konrad Hornschuch AG;21;Samolepilne folije kos;27,00;kos;
F3460198;F3460198_1;Samolepilna folija kos;Dekor Pitti rjava;4,06;0,45 m x 2 m;291;Konrad Hornschuch AG;21;Samolepilne folije kos;12,00;kos;
F3460212;F3460212_1;Samolepilna folija kos;Transparent Stripes;4,06;0,45 m x 2 m;291;Konrad Hornschuch AG;21;Samolepilne folije kos;8,00;kos;
F3460213;F3460213_1;Samolepilna folija kos;Transparent Lisboa modra;4,06;0,45 m x 2 m;291;Konrad Hornschuch AG;21;Samolepilne folije kos;0,00;kos;
F3460246;F3460246_1;Samolepilna folija kos;Transparent Kapljice;4,06;0,45 m x 2 m;291;Konrad Hornschuch AG;21;Samolepilne folije kos;42,00;kos;
F3460274;F3460274_1;Samolepilna folija kos;Transparent Smoke;4,06;0,45 m x 2 m;291;Konrad Hornschuch AG;21;Samolepilne folije kos;3,00;kos;
F3460276;F3460276_1;Samolepilna folija kos;Transparent Pearl;4,06;0,45 m x 2 m;291;Konrad Hornschuch AG;21;Samolepilne folije kos;3,00;kos;
F3460280;F3460280_1;Samolepilna folija kos;Marmor Sabbia bež;4,06;0,45 m x 2 m;291;Konrad Hornschuch AG;21;Samolepilne folije kos;4,00;kos;
F3460337;F3460337_1;Samolepilna folija kos;Transparent Steps;4,06;0,45 m x 2 m;291;Konrad Hornschuch AG;21;Samolepilne folije kos;5,00;kos;
F3460342;F3460342_1;Samolepilna folija kos;Dekor Uni zelena;4,06;0,45 m x 2 m;291;Konrad Hornschuch AG;21;Samolepilne folije kos;18,00;kos;
F3460356;F3460356_1;Samolepilna folija kos;Dekor Monza črno-bela;4,06;0,45 m x 2 m;291;Konrad Hornschuch AG;21;Samolepilne folije kos;0,00;kos;
F3460411;F3460411_1;Samolepilna folija kos;Les Calvados;4,06;0,45 m x 2 m;291;Konrad Hornschuch AG;21;Samolepilne folije kos;24,00;kos;
F3460431;F3460431_1;Samolepilna folija kos;Transparent Venetian Garden;4,06;0,45 m x 2 m;291;Konrad Hornschuch AG;21;Samolepilne folije kos;1,00;kos;
F3460433;F3460433_1;Samolepilna folija kos;Transparent Bamboo;4,06;0,45 m x 2 m;291;Konrad Hornschuch AG;21;Samolepilne folije kos;8,00;kos;
F3460464;F3460464_1;Samolepilna folija kos;Transparent Damast;4,06;0,45 m x 2 m;291;Konrad Hornschuch AG;21;Samolepilne folije kos;0,00;kos;
F3460478;F3460478_1;Samolepilna folija kos;Les rustik;4,06;0,45 m x 2 m;291;Konrad Hornschuch AG;21;Samolepilne folije kos;8,00;kos;
F3460504;F3460504_1;Samolepilna folija kos;Lak magenta;4,06;0,45 m x 2 m;291;Konrad Hornschuch AG;21;Samolepilne folije kos;4,00;kos;
F3460519;F3460519_1;Samolepilna folija kos;Kamen Opaco Pianetra;4,06;0,45 m x 2 m;291;Konrad Hornschuch AG;21;Samolepilne folije kos;6,00;kos;
F3460530;F3460530_1;Samolepilna folija kos;Usnje bela;4,06;0,45 m x 2 m;291;Konrad Hornschuch AG;21;Samolepilne folije kos;5,00;kos;
F3460531;F3460531_1;Samolepilna folija kos;Dekor Granada;4,06;0,45 m x 2 m;291;Konrad Hornschuch AG;21;Samolepilne folije kos;10,00;kos;
F3460535;F3460535_1;Samolepilna folija kos;Transparent Tara;4,06;0,45 m x 2 m;639;INTERCONT D.O.O.;21;Samolepilne folije kos;0,00;kos;
F3460537;F3460537_1;Samolepilna folija kos;Dekor Asia;4,06;0,45 m x 2 m;291;Konrad Hornschuch AG;21;Samolepilne folije kos;1,00;kos;
F3460539;F3460539_1;Samolepilna folija kos;Dekor Aragon;4,06;0,45 m x 2 m;291;Konrad Hornschuch AG;21;Samolepilne folije kos;12,00;kos;
F3460583;F3460583_1;Samolepilna folija kos;Dekor Avellino beton;4,06;0,45 m x 2 m;291;Konrad Hornschuch AG;21;Samolepilne folije kos;7,00;kos;
F3460585;F3460585_1;Samolepilna folija kos;Les Baltimore oreh;4,06;0,45 m x 2 m;291;Konrad Hornschuch AG;21;Samolepilne folije kos;12,00;kos;
F3460590;F3460590_1;Samolepilna folija kos;Transparent Solfeto;4,06;0,45 m x 2 m;291;Konrad Hornschuch AG;21;Samolepilne folije kos;0,00;kos;
F3460598;F3460598_1;Samolepilna folija kos;Dekor Barock bordo;4,06;0,45 m x 2 m;291;Konrad Hornschuch AG;21;Samolepilne folije kos;3,00;kos;
F3460613;les_sonoma_hrast_1;Samolepilna folija kos;Les Sonoma hrast;4,06;0,45 m x 2 m;291;Konrad Hornschuch AG;21;Samolepilne folije kos;0,00;kos;
F3460616;F3460616_1;Samolepilna folija kos;Transparent Minster;4,06;0,45 m x 2 m;291;Konrad Hornschuch AG;21;Samolepilne folije kos;11,00;kos;
F3460626;F3460626_1;Samolepilna folija kos;Dekor Rosedale;4,06;0,45 m x 2 m;291;Konrad Hornschuch AG;21;Samolepilne folije kos;16,00;kos;
F3460628;F3460628_1;Samolepilna folija kos;Dekor Petersen modra;4,06;0,45 m x 2 m;291;Konrad Hornschuch AG;21;Samolepilne folije kos;7,00;kos;
F3460630;F3460630_1;Samolepilna folija kos;Lak magnolia bela;4,06;0,45 m x 2 m;291;Konrad Hornschuch AG;21;Samolepilne folije kos;72,00;kos;
F3460631;F3460631_1;Samolepilna folija kos;Les Paternoster;4,06;0,45 m x 2 m;291;Konrad Hornschuch AG;21;Samolepilne folije kos;15,00;kos;
F3460633;les_sonomahrast_svetel_1;Samolepilna folija kos;Les Sonoma hrast svetel;4,06;0,45 m x 2 m;291;Konrad Hornschuch AG;21;Samolepilne folije kos;6,00;kos;
F3460638;F3460638_1;Samolepilna folija kos;Lak smargad zelena;4,06;0,45 m x 2 m;291;Konrad Hornschuch AG;21;Samolepilne folije kos;7,00;kos;
F3460639;F3460639_1;Samolepilna folija kos;Dekor Santa Fe rdeča;4,06;0,45 m x 2 m;291;Konrad Hornschuch AG;21;Samolepilne folije kos;3,00;kos;
F3460641;F3460641_1;Samolepilna folija kos;Dekor Celina;4,06;0,45 m x 2 m;291;Konrad Hornschuch AG;21;Samolepilne folije kos;20,00;kos;
129-A-120;129-A-120;Namizni prt metražni;Vinil na flisu;2,55;1,20 m x 20 m;3130;MSB ALFA PLASTIK TEKSTIL SAN. VE TIC.;43;Metražni prti;0,00;m;
F3460642;F3460642_1;Samolepilna folija kos;Dekor Roseburg;4,06;0,45 m x 2 m;291;Konrad Hornschuch AG;21;Samolepilne folije kos;3,00;kos;
F3460646;F3460646_1;Samolepilna folija kos;Les Sanremo hrast peščen;4,06;0,45 m x 2 m;291;Konrad Hornschuch AG;21;Samolepilne folije kos;1,00;kos;
F3460647;F3460647_1;Samolepilna folija kos;Transparent Tulia;4,06;0,45 m x 2 m;291;Konrad Hornschuch AG;21;Samolepilne folije kos;5,00;kos;
F3460648;F3460648_1;Samolepilna folija kos;Dekor Petersen mint zelena;4,06;0,45 m x 2 m;291;Konrad Hornschuch AG;21;Samolepilne folije kos;8,00;kos;
F3460649;F3460649_1;Samolepilna folija kos;Transparent mat;4,06;0,45 m x 2 m;291;Konrad Hornschuch AG;21;Samolepilne folije kos;0,00;kos;
F3460653;F3460653_1;Samolepilna folija kos;Dekor Stars siva;4,06;0,45 m x 2 m;291;Konrad Hornschuch AG;21;Samolepilne folije kos;9,00;kos;
374820-1;374820-1;Namizni prt metražni;Akril;7,55;širina 140 cm;639;INTERCONT D.O.O.;43;Metražni prti;41,43;m;
F3460655;F3460655_1;Samolepilna folija kos;Dekor Avellino kamen;4,06;0,45 m x 2 m;291;Konrad Hornschuch AG;21;Samolepilne folije kos;1,00;kos;
F3460656;F3460656_1;Samolepilna folija kos;Usnje črna;4,06;0,45 m x 2 m;291;Konrad Hornschuch AG;21;Samolepilne folije kos;6,00;kos;
F3460660;F3460660_1;Samolepilna folija kos;Dekor Jack;4,06;0,45 m x 2 m;291;Konrad Hornschuch AG;21;Samolepilne folije kos;3,00;kos;
F3460661;F3460661_1;Samolepilna folija kos;Dekor Manhattan;4,06;0,45 m x 2 m;291;Konrad Hornschuch AG;21;Samolepilne folije kos;3,00;kos;
F3460662;F3460662_1;Samolepilna folija kos;Dekor Brooklyn;4,06;0,45 m x 2 m;291;Konrad Hornschuch AG;21;Samolepilne folije kos;0,00;kos;
F3460663;F3460663_1;Samolepilna folija kos;Les Pino Aurelio svetla;4,06;0,45 m x 2 m;291;Konrad Hornschuch AG;21;Samolepilne folije kos;4,00;kos;
F3460664;F3460664_1;Samolepilna folija kos;Lak taupe siva;4,06;0,45 m x 2 m;291;Konrad Hornschuch AG;21;Samolepilne folije kos;4,00;kos;
F3460665;F3460665_1;Samolepilna folija kos;Lak mint zelena;4,06;0,45 m x 2 m;639;INTERCONT D.O.O.;21;Samolepilne folije kos;38,00;kos;
F3465009;F3465009_1;Samolepilna folija kos;Les japonski brest;8,12;0,90 m x 2,10 m;291;Konrad Hornschuch AG;21;Samolepilne folije kos;21,00;kos;
F3465011;F3465011_1;Samolepilna folija kos;Les hrast svetel;8,12;0,90 m x 2,10 m;639;INTERCONT D.O.O.;21;Samolepilne folije kos;15,00;kos;
F3465021;F3465021_1;Samolepilna folija kos;Marmor Cortes siva;8,12;0,90 m x 2,10 m;291;Konrad Hornschuch AG;21;Samolepilne folije kos;4,00;kos;
F3465247;F3465247_1;Samolepilna folija kos;Les divji hrast;8,12;0,90 m x 2,10 m;291;Konrad Hornschuch AG;21;Samolepilne folije kos;2,00;kos;
F3465340;F3465340_1;Samolepilna folija kos;Les breza;8,12;0,90 m x 2,10 m;291;Konrad Hornschuch AG;21;Samolepilne folije kos;35,00;kos;
F3465348;F3465348_1;Samolepilna folija kos;Les Baltimore oreh;8,12;0,90 m x 2,10 m;639;INTERCONT D.O.O.;21;Samolepilne folije kos;2,00;kos;
F3465356;F3465356_1;Samolepilna folija kos;Lak signalna rdeča;8,12;0,90 m x 2,10 m;639;INTERCONT D.O.O.;21;Samolepilne folije kos;31,00;kos;
F3465358;F3465358_1;Samolepilna folija kos;Dekor Avellino beton;8,12;0,90 m x 2,10 m;291;Konrad Hornschuch AG;21;Samolepilne folije kos;11,00;kos;
F3465361;d-c-fix_les_brezacoko_1;Samolepilna folija kos;Les breza čoko;8,12;0,90 m x 2,10 m;291;Konrad Hornschuch AG;21;Samolepilne folije kos;4,00;kos;
F3465363;F3465363_1;Samolepilna folija kos;Transparent Milky;8,12;0,90 m x 2,10 m;291;Konrad Hornschuch AG;21;Samolepilne folije kos;8,00;kos;
F3465365;F3465365_1;Samolepilna folija kos;Lak magnolia bela;8,12;0,90 m x 2,10 m;291;Konrad Hornschuch AG;21;Samolepilne folije kos;8,00;kos;
F3465367;F3465367_1;Samolepilna folija kos;Les Sonoma hrast svetel;8,12;0,90 m x 2,10 m;291;Konrad Hornschuch AG;21;Samolepilne folije kos;38,00;kos;
F3465369;les_sonoma_hrast_1;Samolepilna folija kos;Les Sonoma hrast;8,12;0,90 m x 2,10 m;291;Konrad Hornschuch AG;21;Samolepilne folije kos;12,00;kos;
F3465370;F3465370_1;Samolepilna folija kos;Mat siva;8,12;0,90 m x 2,10 m;291;Konrad Hornschuch AG;21;Samolepilne folije kos;6,00;kos;
